destino,aerolinea,horaPrevista,horaSalida,temperatura,presion,velocidadViento,direccionViento,visibilidad,tipoNubosidad,alturaNubosidad,retrasado
Brussels,Japan Airlines,20:10,20:16,14,1021,14,S,10000,Mayormente nublado,457,Si
Brussels,LAN Airlines,20:10,20:16,14,1021,14,S,10000,Mayormente nublado,457,Si
Pamplona,Air Nostrum,20:10,20:15,14,1021,14,S,10000,Mayormente nublado,457,Si
Pamplona,Qatar Airways,20:10,20:15,14,1021,14,S,10000,Mayormente nublado,457,Si
Pamplona,Iberia,20:10,20:15,14,1021,14,S,10000,Mayormente nublado,457,Si
Santiago,Ryanair,20:10,20:18,14,1021,14,S,10000,Mayormente nublado,457,Si
Budapest,Ryanair,20:10,21:05,14,1021,14,S,10000,Mayormente nublado,457,Si
Manchester,Ryanair,20:10,20:15,14,1021,14,S,10000,Mayormente nublado,457,Si
Sofia,Ryanair Sun,20:20,21:35,14,1021,14,S,10000,Mayormente nublado,457,Si
Sofia,Ryanair,20:20,21:35,14,1021,14,S,10000,Mayormente nublado,457,Si
Geneva,Iberia,20:20,21:09,14,1021,14,S,10000,Mayormente nublado,457,Si
Geneva,Japan Airlines,20:20,21:09,14,1021,14,S,10000,Mayormente nublado,457,Si
Geneva,LAN Airlines,20:20,21:09,14,1021,14,S,10000,Mayormente nublado,457,Si
Amsterdam,KLM,20:25,20:40,14,1021,14,S,10000,Mayormente nublado,457,Si
Amsterdam,Aerolineas Argentinas,20:25,20:40,14,1021,14,S,10000,Mayormente nublado,457,Si
Amsterdam,GOL Transportes Aeros,20:25,20:40,14,1021,14,S,10000,Mayormente nublado,457,Si
Amsterdam,Xiamen Airlines,20:25,20:40,14,1021,14,S,10000,Mayormente nublado,457,Si
Amsterdam,Air Europa,20:25,20:40,14,1021,14,S,10000,Mayormente nublado,457,Si
Cologne,Malta Air,20:25,21:06,14,1021,14,S,10000,Mayormente nublado,457,Si
Cologne,Ryanair,20:25,21:06,14,1021,14,S,10000,Mayormente nublado,457,Si
Paris,EasyJet,20:25,20:27,14,1021,14,S,10000,Mayormente nublado,457,Si
Paris,EasyJet Europe,20:25,20:28,14,1021,14,S,10000,Mayormente nublado,457,Si
Edinburgh,EasyJet,20:30,20:18,14,1021,9,No wind,10000,Mayormente nublado,457,No
Milan,Alitalia CityLiner,20:30,20:57,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Milan,Alitalia,20:30,20:57,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Bristol,EasyJet,20:30,20:34,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Luxembourg,Luxair,20:30,20:33,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Geneva,EasyJet,20:40,20:58,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Lyon,EasyJet,20:40,20:57,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Geneva,EasyJet Switzerland,20:40,20:59,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Lyon,EasyJet Europe,20:40,20:57,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Granada,Air Nostrum,20:45,20:41,14,1021,9,No wind,10000,Mayormente nublado,457,No
Granada,American Airlines,20:45,20:41,14,1021,9,No wind,10000,Mayormente nublado,457,No
Granada,Qatar Airways,20:45,20:41,14,1021,9,No wind,10000,Mayormente nublado,457,No
Granada,Iberia,20:45,20:41,14,1021,9,No wind,10000,Mayormente nublado,457,No
Milan,EasyJet Europe,20:45,20:43,14,1021,9,No wind,10000,Mayormente nublado,457,No
Milan,EasyJet,20:45,20:43,14,1021,9,No wind,10000,Mayormente nublado,457,No
Ibiza,Ryanair,20:45,21:13,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Las Palmas,Iberia Express,20:50,20:49,14,1021,9,No wind,10000,Mayormente nublado,457,No
Las Palmas,American Airlines,20:50,20:49,14,1021,9,No wind,10000,Mayormente nublado,457,No
Las Palmas,British Airways,20:50,20:49,14,1021,9,No wind,10000,Mayormente nublado,457,No
Las Palmas,Iberia,20:50,20:49,14,1021,9,No wind,10000,Mayormente nublado,457,No
Las Palmas,Japan Airlines,20:50,20:49,14,1021,9,No wind,10000,Mayormente nublado,457,No
Las Palmas,LAN Airlines,20:50,20:49,14,1021,9,No wind,10000,Mayormente nublado,457,No
Las Palmas,Qatar Airways,20:50,20:49,14,1021,9,No wind,10000,Mayormente nublado,457,No
Lanzarote,Iberia Express,20:55,20:50,14,1021,9,No wind,10000,Mayormente nublado,457,No
Lanzarote,Iberia,20:55,20:50,14,1021,9,No wind,10000,Mayormente nublado,457,No
Budapest,Wizz Air,20:55,22:09,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Venice,Iberia,20:55,21:10,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Venice,Japan Airlines,20:55,21:10,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Venice,LAN Airlines,20:55,21:10,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Tenerife,Iberia Express,20:55,20:58,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Tenerife,British Airways,20:55,20:58,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Tenerife,Iberia,20:55,20:58,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Tenerife,Japan Airlines,20:55,20:58,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Tenerife,LAN Airlines,20:55,20:58,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Tenerife,Qatar Airways,20:55,20:58,14,1021,9,No wind,10000,Mayormente nublado,457,Si
Barcelona,Iberia,21:00,21:00,14,1021,9,S,10000,Mayormente nublado,457,No
Barcelona,Japan Airlines,21:00,21:00,14,1021,9,S,10000,Mayormente nublado,457,No
Barcelona,LAN Airlines,21:00,21:00,14,1021,9,S,10000,Mayormente nublado,457,No
Paris,Iberia Express,21:00,21:02,14,1021,9,S,10000,Mayormente nublado,457,Si
Paris,Iberia,21:00,21:02,14,1021,9,S,10000,Mayormente nublado,457,Si
Geneva,Swiss,21:00,21:49,14,1021,9,S,10000,Mayormente nublado,457,Si
Milan,Ryanair,21:00,21:35,14,1021,9,S,10000,Mayormente nublado,457,Si
London,EasyJet,21:05,21:03,14,1021,9,S,10000,Mayormente nublado,457,No
Lisbon,TAP Express,21:10,21:21,14,1021,9,S,10000,Mayormente nublado,457,Si
Lisbon,Azul Brazilian Airlines,21:10,21:21,14,1021,9,S,10000,Mayormente nublado,457,Si
Lisbon,Azores Airlines,21:10,21:21,14,1021,9,S,10000,Mayormente nublado,457,Si
Lisbon,TAP Portugal,21:10,21:21,14,1021,9,S,10000,Mayormente nublado,457,Si
Ibiza,Vueling,21:10,21:17,14,1021,9,S,10000,Mayormente nublado,457,Si
Ibiza,Iberia,21:10,21:17,14,1021,9,S,10000,Mayormente nublado,457,Si
Santander,Iberia,21:15,21:15,14,1021,9,S,10000,Mayormente nublado,457,No
Santander,Finnair,21:15,21:15,14,1021,9,S,10000,Mayormente nublado,457,No
Santander,British Airways,21:15,21:15,14,1021,9,S,10000,Mayormente nublado,457,No
Santander,Qatar Airways,21:15,21:15,14,1021,9,S,10000,Mayormente nublado,457,No
Bologna,Air Nostrum,21:15,21:24,14,1021,9,S,10000,Mayormente nublado,457,Si
Bologna,Iberia,21:15,21:24,14,1021,9,S,10000,Mayormente nublado,457,Si
Marrakesh,Ryanair,21:15,21:45,14,1021,9,S,10000,Mayormente nublado,457,Si
Nantes,Air Nostrum,21:25,21:25,14,1021,9,S,10000,Mayormente nublado,457,No
Nantes,Iberia,21:25,21:25,14,1021,9,S,10000,Mayormente nublado,457,No
Jerez,Iberia,21:30,21:27,14,1021,9,S,10000,Mayormente nublado,488,No
Jerez,Finnair,21:30,21:27,14,1021,9,S,10000,Mayormente nublado,488,No
Jerez,British Airways,21:30,21:27,14,1021,9,S,10000,Mayormente nublado,488,No
Jerez,Qatar Airways,21:30,21:27,14,1021,9,S,10000,Mayormente nublado,488,No
Dublin,Ryanair,21:30,21:29,14,1021,9,S,10000,Mayormente nublado,488,No
Marseille,Air Nostrum,21:30,21:26,14,1021,9,S,10000,Mayormente nublado,488,No
Marseille,Iberia,21:30,21:26,14,1021,9,S,10000,Mayormente nublado,488,No
Santa Cruz,Boliviana de Aviacion,21:30,21:31,14,1021,9,S,10000,Mayormente nublado,488,Si
Santa Cruz,Iberia,21:30,21:31,14,1021,9,S,10000,Mayormente nublado,488,Si
Addis Ababa,Ethiopian Airlines,21:30,21:31,14,1021,9,S,10000,Mayormente nublado,488,Si
Addis Ababa,Air Europa,21:30,21:31,14,1021,9,S,10000,Mayormente nublado,488,Si
Lanzarote,Ryanair,21:35,21:35,14,1021,9,S,10000,Mayormente nublado,488,No
Lyon,Air Nostrum,21:35,21:27,14,1021,9,S,10000,Mayormente nublado,488,No
Lyon,Iberia,21:35,21:27,14,1021,9,S,10000,Mayormente nublado,488,No
Rome,Iberia,21:35,21:46,14,1021,9,S,10000,Mayormente nublado,488,Si
Rome,Japan Airlines,21:35,21:46,14,1021,9,S,10000,Mayormente nublado,488,Si
Rome,LAN Airlines,21:35,21:46,14,1021,9,S,10000,Mayormente nublado,488,Si
Nice,Air Nostrum,21:40,21:40,14,1021,9,S,10000,Mayormente nublado,488,No
Nice,Iberia,21:40,21:40,14,1021,9,S,10000,Mayormente nublado,488,No
London,British Airways,21:40,21:41,14,1021,9,S,10000,Mayormente nublado,488,Si
London,American Airlines,21:40,21:41,14,1021,9,S,10000,Mayormente nublado,488,Si
London,Iberia,21:40,21:41,14,1021,9,S,10000,Mayormente nublado,488,Si
Dubai,Emirates,21:40,21:46,14,1021,9,S,10000,Mayormente nublado,488,Si
Dubai,Malaysia Airlines,21:40,21:46,14,1021,9,S,10000,Mayormente nublado,488,Si
Dubai,Qantas,21:40,21:46,14,1021,9,S,10000,Mayormente nublado,488,Si
Palma de Mallorca,Air Europa,21:45,21:42,14,1021,9,S,10000,Mayormente nublado,488,No
Palma de Mallorca,Air France,21:45,21:42,14,1021,9,S,10000,Mayormente nublado,488,No
Palma de Mallorca,Aeromexico,21:45,21:42,14,1021,9,S,10000,Mayormente nublado,488,No
Palma de Mallorca,Aerolineas Argentinas,21:45,21:42,14,1021,9,S,10000,Mayormente nublado,488,No
Palma de Mallorca,Alitalia,21:45,21:42,14,1021,9,S,10000,Mayormente nublado,488,No
Palma de Mallorca,AirSERBIA,21:45,21:42,14,1021,9,S,10000,Mayormente nublado,488,No
Palma de Mallorca,KLM,21:45,21:42,14,1021,9,S,10000,Mayormente nublado,488,No
Timisoara,Wizz Air,21:45,23:09,14,1021,9,S,10000,Mayormente nublado,488,Si
Lisbon,EasyJet Europe,21:50,21:55,14,1021,9,S,10000,Mayormente nublado,488,Si
Lisbon,EasyJet,21:50,21:54,14,1021,9,S,10000,Mayormente nublado,488,Si
Asturias,Iberia,22:00,21:57,13,1021,11,S,10000,Mayormente nublado,457,No
Asturias,American Airlines,22:00,21:57,13,1021,11,S,10000,Mayormente nublado,457,No
Asturias,Finnair,22:00,21:57,13,1021,11,S,10000,Mayormente nublado,457,No
Asturias,British Airways,22:00,21:57,13,1021,11,S,10000,Mayormente nublado,457,No
Asturias,Air Baltic,22:00,21:57,13,1021,11,S,10000,Mayormente nublado,457,No
Asturias,Japan Airlines,22:00,21:57,13,1021,11,S,10000,Mayormente nublado,457,No
Asturias,LAN Airlines,22:00,21:57,13,1021,11,S,10000,Mayormente nublado,457,No
Asturias,Qatar Airways,22:00,21:57,13,1021,11,S,10000,Mayormente nublado,457,No
Palma de Mallorca,Iberia Express,22:10,22:08,13,1021,11,S,10000,Mayormente nublado,457,No
Palma de Mallorca,Iberia,22:10,22:08,13,1021,11,S,10000,Mayormente nublado,457,No
Palma de Mallorca,Qatar Airways,22:10,22:08,13,1021,11,S,10000,Mayormente nublado,457,No
Santiago,Iberia Express,22:10,22:12,13,1021,11,S,10000,Mayormente nublado,457,Si
Santiago,British Airways,22:10,22:12,13,1021,11,S,10000,Mayormente nublado,457,Si
Santiago,Iberia,22:10,22:12,13,1021,11,S,10000,Mayormente nublado,457,Si
Santiago,LAN Airlines,22:10,22:12,13,1021,11,S,10000,Mayormente nublado,457,Si
Bucharest,Wizz Air,22:10,22:41,13,1021,11,S,10000,Mayormente nublado,457,Si
A Coruna,Iberia,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
A Coruna,American Airlines,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
A Coruna,Finnair,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
A Coruna,British Airways,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
A Coruna,Air Baltic,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
A Coruna,Japan Airlines,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
A Coruna,LAN Airlines,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
A Coruna,Qatar Airways,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
Bilbao,Iberia,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
Bilbao,Finnair,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
Bilbao,LAN Airlines,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
Bilbao,Qatar Airways,22:15,22:14,13,1021,11,S,10000,Mayormente nublado,457,No
Vigo,Iberia,22:15,22:12,13,1021,11,S,10000,Mayormente nublado,457,No
Vigo,Finnair,22:15,22:12,13,1021,11,S,10000,Mayormente nublado,457,No
Vigo,British Airways,22:15,22:12,13,1021,11,S,10000,Mayormente nublado,457,No
Vigo,LAN Airlines,22:15,22:12,13,1021,11,S,10000,Mayormente nublado,457,No
Vigo,Qatar Airways,22:15,22:12,13,1021,11,S,10000,Mayormente nublado,457,No
Sao Paulo,TAM Linhas Aereas,22:15,22:11,13,1021,11,S,10000,Mayormente nublado,457,No
Sao Paulo,Finnair,22:15,22:11,13,1021,11,S,10000,Mayormente nublado,457,No
Sao Paulo,Air China,22:15,22:11,13,1021,11,S,10000,Mayormente nublado,457,No
Sao Paulo,Iberia,22:15,22:11,13,1021,11,S,10000,Mayormente nublado,457,No
Sao Paulo,LAN Airlines,22:15,22:11,13,1021,11,S,10000,Mayormente nublado,457,No
Doha,Qatar Airways,22:20,22:48,13,1021,11,S,10000,Mayormente nublado,457,Si
Doha,Iberia,22:20,22:48,13,1021,11,S,10000,Mayormente nublado,457,Si
Toulouse,Air Nostrum,22:25,22:17,13,1021,11,S,10000,Mayormente nublado,457,No
Toulouse,Iberia,22:25,22:17,13,1021,11,S,10000,Mayormente nublado,457,No
Lisbon,Iberia,22:50,23:15,13,1021,7,SO,10000,Nublado,427,Si
Lisbon,American Airlines,22:50,23:15,13,1021,7,SO,10000,Nublado,427,Si
Lisbon,Finnair,22:50,23:15,13,1021,7,SO,10000,Nublado,427,Si
Lisbon,Qatar Airways,22:50,23:15,13,1021,7,SO,10000,Nublado,427,Si
Mexico City,Aeromexico,23:00,22:55,13,1021,13,SO,10000,Nublado,366,No
Mexico City,Czech Airlines,23:00,22:55,13,1021,13,SO,10000,Nublado,366,No
Mexico City,Air Europa,23:00,22:55,13,1021,13,SO,10000,Nublado,366,No
Casablanca,Air Europa,23:25,23:59,13,1021,13,SO,10000,Nublado,366,Si
Asuncion,Air Europa,23:45,00:58,13,1021,13,SO,10000,Nublado,366,No
Asuncion,Aerolineas Argentinas,23:45,00:58,13,1021,13,SO,10000,Nublado,366,No
Asuncion,Etihad Airways,23:45,00:58,13,1021,13,SO,10000,Nublado,366,No
Sao Paulo,Air Europa,23:45,00:27,13,1021,13,SO,10000,Nublado,366,No
Sao Paulo,Etihad Airways,23:45,00:27,13,1021,13,SO,10000,Nublado,366,No
Montevideo,Air Europa,23:50,00:17,13,1021,13,SO,10000,Nublado,366,No
Sao Paulo,Iberia,23:55,00:01,13,1021,13,SO,10000,Nublado,366,No
Sao Paulo,British Airways,23:55,00:01,13,1021,13,SO,10000,Nublado,366,No
Sao Paulo,LAN Airlines,23:55,00:01,13,1021,13,SO,10000,Nublado,366,No
Sao Paulo,El Al,23:55,00:01,13,1021,13,SO,10000,Nublado,366,No
Lima,Air Europa,23:55,00:06,13,1021,13,SO,10000,Nublado,366,No
Lima,Etihad Airways,23:55,00:06,13,1021,13,SO,10000,Nublado,366,No
Mexico City,Iberia,23:55,23:55,13,1021,13,SO,10000,Nublado,366,No
Mexico City,Finnair,23:55,23:55,13,1021,13,SO,10000,Nublado,366,No
Mexico City,British Airways,23:55,23:55,13,1021,13,SO,10000,Nublado,366,No
Mexico City,El Al,23:55,23:55,13,1021,13,SO,10000,Nublado,366,No
Mexico City,Qatar Airways,23:55,23:55,13,1021,13,SO,10000,Nublado,366,No
Santiago,LAN Airlines,23:55,23:55,13,1021,13,SO,10000,Nublado,366,No
Santiago,Finnair,23:55,23:55,13,1021,13,SO,10000,Nublado,366,No
Santiago,Iberia,23:55,23:55,13,1021,13,SO,10000,Nublado,366,No
Buenos Aires,Iberia,23:55,00:05,13,1021,13,SO,10000,Nublado,366,No
Buenos Aires,British Airways,23:55,00:05,13,1021,13,SO,10000,Nublado,366,No
Buenos Aires,Air Europa,23:55,00:22,13,1021,13,SO,10000,Nublado,366,No
Buenos Aires,Aerolineas Argentinas,23:55,00:22,13,1021,13,SO,10000,Nublado,366,No
Buenos Aires,Etihad Airways,23:55,00:22,13,1021,13,SO,10000,Nublado,366,No
Santiago,Iberia,23:55,23:56,13,1021,13,SO,10000,Nublado,366,Si
Santiago,British Airways,23:55,23:56,13,1021,13,SO,10000,Nublado,366,Si
Santiago,LAN Airlines,23:55,23:56,13,1021,13,SO,10000,Nublado,366,Si
Santiago,El Al,23:55,23:56,13,1021,13,SO,10000,Nublado,366,Si
Moscow,Aeroflot,00:10,00:17,13,1022,14,SO,9000,Nublado,335,Si
Moscow,Aeromexico,00:10,00:17,13,1022,14,SO,9000,Nublado,335,Si
Moscow,Aerolineas Argentinas,00:10,00:17,13,1022,14,SO,9000,Nublado,335,Si
Moscow,Air Europa,00:10,00:17,13,1022,14,SO,9000,Nublado,335,Si
Lima,LAN Peru,00:40,00:43,13,1022,11,S,9000,Nublado,335,Si
Lima,Iberia,00:40,00:43,13,1022,11,S,9000,Nublado,335,Si
Lima,LAN Airlines,00:40,00:43,13,1022,11,S,9000,Nublado,335,Si
Lima,Iberia,01:00,01:00,13,1022,7,S,9000,Nublado,335,No
Lima,British Airways,01:00,01:00,13,1022,7,S,9000,Nublado,335,No
Lima,LAN Airlines,01:00,01:00,13,1022,7,S,9000,Nublado,335,No
Lima,El Al,01:00,01:00,13,1022,7,S,9000,Nublado,335,No
Lima,Qatar Airways,01:00,01:00,13,1022,7,S,9000,Nublado,335,No
Porto,White,05:45,05:45,13,1020,11,S,9000,Nublado,335,No
Porto,TAP Portugal,05:45,05:45,13,1020,11,S,9000,Nublado,335,No
Rome,Alitalia,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Rome,China Southern Airlines,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Rome,Etihad Airways,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Rome,Bulgaria Air,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Rome,Hainan Airlines,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Rome,AirSERBIA,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Rome,Kenya Airways,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Rome,MEA,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Rome,Air Europa,05:50,05:56,13,1020,11,S,9000,Nublado,335,Si
Amsterdam,KLM,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Amsterdam,China Airlines,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Amsterdam,Delta Air Lines,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Amsterdam,Etihad Airways,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Amsterdam,GOL Transportes Aeros,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Amsterdam,Kenya Airways,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Amsterdam,Xiamen Airlines,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Amsterdam,China Eastern Airlines,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Amsterdam,Ukraine Int. Airlines,06:00,06:05,13,1020,11,SO,9000,Nublado,610,Si
Frankfurt,Lufthansa,06:10,06:25,13,1020,11,SO,9000,Nublado,610,Si
Frankfurt,Air Canada,06:10,06:25,13,1020,11,SO,9000,Nublado,610,Si
Frankfurt,Austrian Airlines,06:10,06:25,13,1020,11,SO,9000,Nublado,610,Si
Frankfurt,Singapore Airlines,06:10,06:25,13,1020,11,SO,9000,Nublado,610,Si
Frankfurt,United Airlines,06:10,06:25,13,1020,11,SO,9000,Nublado,610,Si
Frankfurt,Oman Air,06:10,06:25,13,1020,11,SO,9000,Nublado,610,Si
Asturias,Wasaya Airways,06:15,06:15,13,1020,11,SO,9000,Nublado,610,No
Asturias,Air Europa,06:15,06:15,13,1020,11,SO,9000,Nublado,610,No
Krakow,Ryanair,06:15,06:21,13,1020,11,SO,9000,Nublado,610,Si
Berlin,Ryanair,06:20,06:19,13,1020,11,SO,9000,Nublado,610,No
Seville,Wasaya Airways,06:20,06:19,13,1020,11,SO,9000,Nublado,610,No
Seville,Air Europa,06:20,06:19,13,1020,11,SO,9000,Nublado,610,No
London,Ryanair,06:20,06:24,13,1020,11,SO,9000,Nublado,610,Si
Brussels,Brussels Airlines,06:25,06:33,13,1020,11,SO,9000,Nublado,610,Si
Brussels,Air Canada,06:25,06:33,13,1020,11,SO,9000,Nublado,610,Si
Brussels,Etihad Airways,06:25,06:33,13,1020,11,SO,9000,Nublado,610,Si
Brussels,Hainan Airlines,06:25,06:33,13,1020,11,SO,9000,Nublado,610,Si
Brussels,Lufthansa,06:25,06:33,13,1020,11,SO,9000,Nublado,610,Si
Brussels,Thai Airways,06:25,06:33,13,1020,11,SO,9000,Nublado,610,Si
Brussels,United Airlines,06:25,06:33,13,1020,11,SO,9000,Nublado,610,Si
Barcelona,Vueling,06:30,06:28,13,1020,9,S,10000,Nublado,610,No
Barcelona,Iberia,06:30,06:28,13,1020,9,S,10000,Nublado,610,No
Barcelona,LAN Airlines,06:30,06:28,13,1020,9,S,10000,Nublado,610,No
Rome,Ryanair,06:30,06:28,13,1020,9,S,10000,Nublado,610,No
Luqa,Ryanair,06:30,06:30,13,1020,9,S,10000,Nublado,610,No
Brussels,Ryanair,06:35,06:35,13,1020,9,S,10000,Nublado,610,No
Cagliari,Ryanair,06:40,06:40,13,1020,9,S,10000,Nublado,610,No
Paris,Air France,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,China Southern Airlines,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,Delta Air Lines,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,GOL Transportes Aeros,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,Atlasjet,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,Kenya Airways,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,Air Mauritius,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,China Eastern Airlines,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,Singapore Airlines,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,Air Europa,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Paris,Vietnam Airlines,06:40,06:56,13,1020,9,S,10000,Nublado,610,Si
Tenerife,Ryanair,06:45,06:49,13,1020,9,S,10000,Nublado,610,Si
Marrakesh,Ryanair,06:45,06:50,13,1020,9,S,10000,Nublado,610,Si
London,Iberia,06:50,06:50,13,1020,9,S,10000,Nublado,610,No
London,American Airlines,06:50,06:50,13,1020,9,S,10000,Nublado,610,No
London,British Airways,06:50,06:50,13,1020,9,S,10000,Nublado,610,No
London,Japan Airlines,06:50,06:50,13,1020,9,S,10000,Nublado,610,No
Valencia,Wasaya Airways,06:50,06:50,13,1020,9,S,10000,Nublado,610,No
Valencia,Aeromexico,06:50,06:50,13,1020,9,S,10000,Nublado,610,No
Valencia,Air Europa,06:50,06:50,13,1020,9,S,10000,Nublado,610,No
Budapest,Ryanair,06:50,06:51,13,1020,9,S,10000,Nublado,610,Si
Alicante,Wasaya Airways,06:50,06:53,13,1020,9,S,10000,Nublado,610,Si
Alicante,Aeromexico,06:50,06:53,13,1020,9,S,10000,Nublado,610,Si
Alicante,Air Europa,06:50,06:53,13,1020,9,S,10000,Nublado,610,Si
Las Palmas,Norwegian Air International,07:00,06:56,12,1020,11,S,9000,Nublado,427,No
Las Palmas,Air Europa,07:00,06:54,12,1020,11,S,9000,Nublado,427,No
Las Palmas,Aeromexico,07:00,06:54,12,1020,11,S,9000,Nublado,427,No
Las Palmas,Aerolineas Argentinas,07:00,06:54,12,1020,11,S,9000,Nublado,427,No
Rome,Air Europa,07:00,06:59,12,1020,11,S,9000,Nublado,427,No
Rome,Aeromexico,07:00,06:59,12,1020,11,S,9000,Nublado,427,No
Rome,Alitalia,07:00,06:59,12,1020,11,S,9000,Nublado,427,No
Rome,MEA,07:00,06:59,12,1020,11,S,9000,Nublado,427,No
Malaga,Wasaya Airways,07:05,07:05,12,1020,11,S,9000,Nublado,427,No
Malaga,Aeromexico,07:05,07:05,12,1020,11,S,9000,Nublado,427,No
Malaga,Air Europa,07:05,07:05,12,1020,11,S,9000,Nublado,427,No
Tenerife,Air Europa,07:05,07:12,12,1020,11,S,9000,Nublado,427,Si
Tenerife,KLM,07:05,07:12,12,1020,11,S,9000,Nublado,427,Si
Ibiza,Ryanair,07:10,07:12,12,1020,11,S,9000,Nublado,427,Si
Bari,Ryanair,07:10,07:11,12,1020,11,S,9000,Nublado,427,Si
Bordeaux,Air Nostrum,07:15,07:13,12,1020,11,S,9000,Nublado,427,No
Bordeaux,American Airlines,07:15,07:13,12,1020,11,S,9000,Nublado,427,No
Bordeaux,Iberia,07:15,07:13,12,1020,11,S,9000,Nublado,427,No
Amsterdam,Air Europa,07:15,07:24,12,1020,11,S,9000,Nublado,427,Si
Amsterdam,Aeromexico,07:15,07:24,12,1020,11,S,9000,Nublado,427,Si
Amsterdam,China Airlines,07:15,07:24,12,1020,11,S,9000,Nublado,427,Si
Amsterdam,Delta Air Lines,07:15,07:24,12,1020,11,S,9000,Nublado,427,Si
Amsterdam,Garuda Indonesia,07:15,07:24,12,1020,11,S,9000,Nublado,427,Si
Amsterdam,KLM,07:15,07:24,12,1020,11,S,9000,Nublado,427,Si
Amsterdam,Xiamen Airlines,07:15,07:24,12,1020,11,S,9000,Nublado,427,Si
Paris,Air Europa,07:15,07:27,12,1020,11,S,9000,Nublado,427,Si
Paris,Air France,07:15,07:27,12,1020,11,S,9000,Nublado,427,Si
Paris,Aeromexico,07:15,07:27,12,1020,11,S,9000,Nublado,427,Si
Paris,Delta Air Lines,07:15,07:27,12,1020,11,S,9000,Nublado,427,Si
Paris,China Eastern Airlines,07:15,07:27,12,1020,11,S,9000,Nublado,427,Si
Palma de Mallorca,Iberia Express,07:20,07:20,12,1020,11,S,9000,Nublado,427,No
Palma de Mallorca,American Airlines,07:20,07:20,12,1020,11,S,9000,Nublado,427,No
Palma de Mallorca,Iberia,07:20,07:20,12,1020,11,S,9000,Nublado,427,No
Toulouse,Air Nostrum,07:20,07:15,12,1020,11,S,9000,Nublado,427,No
Toulouse,Iberia,07:20,07:15,12,1020,11,S,9000,Nublado,427,No
Malaga,Iberia Express,07:25,07:25,12,1020,11,S,9000,Nublado,427,No
