destino,aerolinea,horaPrevista,horaSalida,temperatura,presion,velocidadViento,direccionViento,visibilidad,tipoNubosidad,alturaNubosidad
Asturias,British Airways,15:45,15:41,14,1012,20,SO,10000,Mayormente despejado,914
Asturias,LAN Airlines,15:45,15:41,14,1012,20,SO,10000,Mayormente despejado,914
Asturias,Qatar Airways,15:45,15:41,14,1012,20,SO,10000,Mayormente despejado,914
Palma de Mallorca,Iberia Express,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Palma de Mallorca,American Airlines,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Palma de Mallorca,British Airways,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Palma de Mallorca,Iberia,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Palma de Mallorca,LAN Airlines,15:45,15:45,14,1012,20,SO,10000,Mayormente despejado,914
Santiago,Iberia Express,15:45,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Santiago,American Airlines,15:45,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Santiago,British Airways,15:45,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Santiago,Iberia,15:45,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Santiago,LAN Airlines,15:45,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Barcelona,Iberia,15:45,16:41,14,1012,20,SO,10000,Mayormente despejado,914
Barcelona,Avianca,15:45,16:41,14,1012,20,SO,10000,Mayormente despejado,914
Barcelona,Boliviana de Aviacion,15:45,16:41,14,1012,20,SO,10000,Mayormente despejado,914
Jerez,Iberia,15:45,15:48,14,1012,20,SO,10000,Mayormente despejado,914
Jerez,American Airlines,15:45,15:48,14,1012,20,SO,10000,Mayormente despejado,914
Jerez,British Airways,15:45,15:48,14,1012,20,SO,10000,Mayormente despejado,914
Jerez,LAN Airlines,15:45,15:48,14,1012,20,SO,10000,Mayormente despejado,914
Jerez,Qatar Airways,15:45,15:48,14,1012,20,SO,10000,Mayormente despejado,914
Nice,Iberia Express,15:45,15:47,14,1012,20,SO,10000,Mayormente despejado,914
Nice,Iberia,15:45,15:47,14,1012,20,SO,10000,Mayormente despejado,914
Vienna,Iberia,15:50,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Vienna,American Airlines,15:50,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Vienna,LAN Airlines,15:50,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Amsterdam,Iberia Express,15:50,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Amsterdam,Iberia,15:50,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Amsterdam,LAN Airlines,15:50,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Vigo,Iberia,15:50,15:49,14,1012,20,SO,10000,Mayormente despejado,914
Vigo,American Airlines,15:50,15:49,14,1012,20,SO,10000,Mayormente despejado,914
Vigo,Avianca,15:50,15:49,14,1012,20,SO,10000,Mayormente despejado,914
Vigo,British Airways,15:50,15:49,14,1012,20,SO,10000,Mayormente despejado,914
Vigo,LAN Airlines,15:50,15:49,14,1012,20,SO,10000,Mayormente despejado,914
Vigo,Qatar Airways,15:50,15:49,14,1012,20,SO,10000,Mayormente despejado,914
London,Iberia,15:50,15:52,14,1012,20,SO,10000,Mayormente despejado,914
London,American Airlines,15:50,15:52,14,1012,20,SO,10000,Mayormente despejado,914
London,British Airways,15:50,15:52,14,1012,20,SO,10000,Mayormente despejado,914
London,Japan Airlines,15:50,15:52,14,1012,20,SO,10000,Mayormente despejado,914
London,LAN Airlines,15:50,15:52,14,1012,20,SO,10000,Mayormente despejado,914
London,Boliviana de Aviacion,15:50,15:52,14,1012,20,SO,10000,Mayormente despejado,914
Dublin,Iberia Express,15:50,16:05,14,1012,20,SO,10000,Mayormente despejado,914
Dublin,American Airlines,15:50,16:05,14,1012,20,SO,10000,Mayormente despejado,914
Dublin,British Airways,15:50,16:05,14,1012,20,SO,10000,Mayormente despejado,914
Dublin,Iberia,15:50,16:05,14,1012,20,SO,10000,Mayormente despejado,914
Porto,Iberia,15:50,15:51,14,1012,20,SO,10000,Mayormente despejado,914
Porto,British Airways,15:50,15:51,14,1012,20,SO,10000,Mayormente despejado,914
Porto,LAN Airlines,15:50,15:51,14,1012,20,SO,10000,Mayormente despejado,914
Porto,Qatar Airways,15:50,15:51,14,1012,20,SO,10000,Mayormente despejado,914
Malaga,Air Nostrum,15:50,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Malaga,American Airlines,15:50,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Malaga,Avianca,15:50,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Malaga,British Airways,15:50,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Malaga,LAN Airlines,15:50,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Malaga,Qatar Airways,15:50,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Malaga,Iberia,15:50,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Ibiza,Iberia Express,15:55,15:50,14,1012,20,SO,10000,Mayormente despejado,914
Ibiza,Iberia,15:55,15:50,14,1012,20,SO,10000,Mayormente despejado,914
San Juan,Iberia,15:55,15:56,14,1012,20,SO,10000,Mayormente despejado,914
San Juan,American Airlines,15:55,15:56,14,1012,20,SO,10000,Mayormente despejado,914
San Juan,Finnair,15:55,15:56,14,1012,20,SO,10000,Mayormente despejado,914
San Juan,British Airways,15:55,15:56,14,1012,20,SO,10000,Mayormente despejado,914
Berlin,Iberia Express,15:55,17:35,14,1012,20,SO,10000,Mayormente despejado,914
Berlin,Iberia,15:55,17:35,14,1012,20,SO,10000,Mayormente despejado,914
Zurich,Iberia,15:55,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Zurich,American Airlines,15:55,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Zurich,LAN Airlines,15:55,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Zurich,Boliviana de Aviacion,15:55,15:57,14,1012,20,SO,10000,Mayormente despejado,914
Turin,Air Nostrum,16:00,15:58,14,1012,25,SO,10000,Mayormente despejado,914
Turin,Iberia,16:00,15:58,14,1012,25,SO,10000,Mayormente despejado,914
Santo Domingo,Air Europa,16:00,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Santo Domingo,Etihad Airways,16:00,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Santo Domingo,Turkish Airlines,16:00,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Rome,Iberia,16:00,16:04,14,1012,25,SO,10000,Mayormente despejado,914
Rome,American Airlines,16:00,16:04,14,1012,25,SO,10000,Mayormente despejado,914
Rome,Meridiana,16:00,16:04,14,1012,25,SO,10000,Mayormente despejado,914
Rome,LAN Airlines,16:00,16:04,14,1012,25,SO,10000,Mayormente despejado,914
Rome,Boliviana de Aviacion,16:00,16:04,14,1012,25,SO,10000,Mayormente despejado,914
Alicante,Air Nostrum,16:00,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Alicante,American Airlines,16:00,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Alicante,Avianca,16:00,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Alicante,Qatar Airways,16:00,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Alicante,Iberia,16:00,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Seville,Iberia Express,16:00,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Seville,American Airlines,16:00,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Seville,Avianca,16:00,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Seville,British Airways,16:00,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Seville,Iberia,16:00,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Seville,LAN Airlines,16:00,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Seville,Qatar Airways,16:00,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Santander,Iberia,16:00,16:02,14,1012,25,SO,10000,Mayormente despejado,914
Santander,American Airlines,16:00,16:02,14,1012,25,SO,10000,Mayormente despejado,914
Santander,British Airways,16:00,16:02,14,1012,25,SO,10000,Mayormente despejado,914
Santander,LAN Airlines,16:00,16:02,14,1012,25,SO,10000,Mayormente despejado,914
Santander,Qatar Airways,16:00,16:02,14,1012,25,SO,10000,Mayormente despejado,914
Granada,Air Nostrum,16:00,16:08,14,1012,25,SO,10000,Mayormente despejado,914
Granada,American Airlines,16:00,16:08,14,1012,25,SO,10000,Mayormente despejado,914
Granada,Qatar Airways,16:00,16:08,14,1012,25,SO,10000,Mayormente despejado,914
Granada,Iberia,16:00,16:08,14,1012,25,SO,10000,Mayormente despejado,914
Brussels,Iberia,16:05,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Brussels,American Airlines,16:05,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Brussels,Finnair,16:05,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Brussels,Air Baltic,16:05,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Brussels,LAN Airlines,16:05,16:05,14,1012,25,SO,10000,Mayormente despejado,914
Marrakesh,Iberia,16:10,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Marrakesh,American Airlines,16:10,16:01,14,1012,25,SO,10000,Mayormente despejado,914
Bologna,Air Nostrum,16:10,16:06,14,1012,25,SO,10000,Mayormente despejado,914
Bologna,Iberia,16:10,16:06,14,1012,25,SO,10000,Mayormente despejado,914
Pamplona,Air Nostrum,16:10,16:07,14,1012,25,SO,10000,Mayormente despejado,914
Pamplona,American Airlines,16:10,16:07,14,1012,25,SO,10000,Mayormente despejado,914
Pamplona,Avianca,16:10,16:07,14,1012,25,SO,10000,Mayormente despejado,914
Pamplona,British Airways,16:10,16:07,14,1012,25,SO,10000,Mayormente despejado,914
Pamplona,Qatar Airways,16:10,16:07,14,1012,25,SO,10000,Mayormente despejado,914
Pamplona,Iberia,16:10,16:07,14,1012,25,SO,10000,Mayormente despejado,914
Paris,Iberia,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
Paris,American Airlines,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
Paris,Avianca,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
Paris,LAN Airlines,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
Paris,Boliviana de Aviacion,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
Melilla,Iberia,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Melilla,Qatar Airways,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Valencia,Air Nostrum,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Valencia,American Airlines,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Valencia,Avianca,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Valencia,Hainan Airlines,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Valencia,LAN Airlines,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Valencia,Qatar Airways,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
Valencia,Iberia,16:10,16:18,14,1012,25,SO,10000,Mayormente despejado,914
San Sebastian,Air Nostrum,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
San Sebastian,American Airlines,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
San Sebastian,Avianca,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
San Sebastian,British Airways,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
San Sebastian,Qatar Airways,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
San Sebastian,Iberia,16:10,16:16,14,1012,25,SO,10000,Mayormente despejado,914
Milan,Iberia,16:15,16:11,14,1012,25,SO,10000,Mayormente despejado,914
Milan,American Airlines,16:15,16:11,14,1012,25,SO,10000,Mayormente despejado,914
Milan,Meridiana,16:15,16:11,14,1012,25,SO,10000,Mayormente despejado,914
Milan,LAN Airlines,16:15,16:11,14,1012,25,SO,10000,Mayormente despejado,914
Milan,Boliviana de Aviacion,16:15,16:11,14,1012,25,SO,10000,Mayormente despejado,914
Milan,Ryanair,16:20,16:25,14,1012,25,SO,10000,Mayormente despejado,914
Milan,EasyJet,16:20,16:35,14,1012,25,SO,10000,Mayormente despejado,914
Venice,Iberia,16:20,16:26,14,1012,25,SO,10000,Mayormente despejado,914
Venice,American Airlines,16:20,16:26,14,1012,25,SO,10000,Mayormente despejado,914
Venice,LAN Airlines,16:20,16:26,14,1012,25,SO,10000,Mayormente despejado,914
Lisbon,TAP Portugal,16:20,16:25,14,1012,25,SO,10000,Mayormente despejado,914
Lisbon,El Al,16:20,16:25,14,1012,25,SO,10000,Mayormente despejado,914
Lisbon,Azores Airlines,16:20,16:25,14,1012,25,SO,10000,Mayormente despejado,914
Milan,EasyJet Europe,16:20,16:35,14,1012,25,SO,10000,Mayormente despejado,914
Las Palmas,Iberia Express,16:25,16:23,14,1012,25,SO,10000,Mayormente despejado,914
Las Palmas,Avianca,16:25,16:23,14,1012,25,SO,10000,Mayormente despejado,914
Las Palmas,British Airways,16:25,16:23,14,1012,25,SO,10000,Mayormente despejado,914
Las Palmas,Iberia,16:25,16:23,14,1012,25,SO,10000,Mayormente despejado,914
Las Palmas,LAN Airlines,16:25,16:23,14,1012,25,SO,10000,Mayormente despejado,914
London,Iberia,16:30,16:25,13,1012,25,SO,10000,Mayormente despejado,914
London,American Airlines,16:30,16:25,13,1012,25,SO,10000,Mayormente despejado,914
